"","survey_id","choice_indicator","obs_id","label","choice_set","pension","gender_equality","living_wage","salary_equality","labor_rights","environmental_impact","faith_morality","firearms","price"
"4461",216739365,1,2231,1,11,50000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-50000
"4462",216739365,0,2231,2,11,40000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"4463",216739365,0,2232,1,12,50000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-50000
"4464",216739365,1,2232,2,12,65000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-65000
"4465",216739380,1,2233,1,1,55000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"4466",216739380,0,2233,2,1,50000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"4467",216739380,0,2234,1,2,60000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"4468",216739380,1,2234,2,2,70000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"4469",216739380,0,2235,1,3,40000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-40000
"4470",216739380,1,2235,2,3,65000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-65000
"4471",216739380,0,2236,1,4,45000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"4472",216739380,1,2236,2,4,40000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"4473",216739380,0,2237,1,5,40000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"4474",216739380,1,2237,2,5,45000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"4475",216739380,1,2238,1,6,65000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"4476",216739380,0,2238,2,6,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"4477",216739380,0,2239,1,7,65000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"4478",216739380,1,2239,2,7,70000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-70000
"4479",216739380,0,2240,1,8,50000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-50000
"4480",216739380,1,2240,2,8,55000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"4481",216739380,1,2241,1,9,70000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-70000
"4482",216739380,0,2241,2,9,40000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"4483",216739380,1,2242,1,10,50000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-50000
"4484",216739380,0,2242,2,10,55000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"4485",216739380,0,2243,1,11,40000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"4486",216739380,1,2243,2,11,70000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-70000
"4487",216739380,0,2244,1,12,45000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
